ID;Ort;f1;f2;f3_1;f3_2;f3_3;f3_4;f3_5;f3_6;f3_7;f3_8;f3_9;f3_10;f3_11;f3_txt_val;f3_txt;f4_1;f4_2;f4_3;f4_4;f4_5;f4_6;f4_7;f4_8;f4_9;f4_10;f4_11;f4_12;f4_13;f4_14;f4_txt_val;f4_txt;f5_1;f5_2;f5_3;f5_4;f5_5;f5_6;f5_7;f5_8;f5_9;f5_10;f5_11;f5_txt_val;f5_txt;f6_1;f6_2;f6_3;f6_4;f6_5;f6_6;f6_7;f6_8;f6_9;f6_txt;f7_txt;f8;f9;f10_1;f10_2;f11_1;f11_2;f11_3;f11_4;f11_5;f11_6;f11_7;f11_8;f11_9;f11_10;f11_txt;f12_1;f12_2;f12_3;f12_4;f12_5;f12_6;f12_7;f12_8;f12_9;f13_1;f13_2;f13_3;f14_txt;f15_1;f15_2;f15_3;f15_4;f15_5;f15_6;f15_7;f15_8;f15_9;f15_10;f15_11;f15_12;f15_13;f15_14;f15_15;f15_16;f15_txt_val;f15_txt;f16_1;f16_2;f16_3;f16_4;f16_5;f16_6;f16_7;f16_8;f16_9;f17;f17_Comment;f18_1;f18_2;f18_3;f18_4;f18_5;f18_6;f18_7;f18_8;f18_9;f19_1;f19_2;f19_3;f19_4;f19_5;f19_6;f19_7;f19_8;f19_9;f19_10;f20;f21;f22;f23_1;f23_2;f23_3;f23_4;f24;f25_1;f25_2;f26
172;2;5;3;2;2;2;1;2;3;4;1;3;4;4;1;angenehmes Publikum;3;4;4;4;4;1;2;2;1;3;2;1;2;1; ; ;1;1;2;2;2;2;2;1;1;1;3; ; ;2;3;2;8;8;3;8;8;2; ;mehr Abwechslung beim Gemüse;2;2;2;2;1;0;0;0;0;0;0;1;0;0; ;1;0;0;0;1;1;1;1;0;5;7;6;"Ziff. 8 ist zu weit gefasst (politisches Kompromissprodukt); Bioland u. Demeter sind ""Überzeugungstäter""";2;2;1;1;3;8;8;2;8;1;1;2;1;1;1;3; ; ;2;1;1;1;1;2;4;1;2;20; ;4;2;6;4;2;5;2;2;6;4;3;2;7;2;4;3;4;2;7;4;1;1972;2; ; ; ;"Jogging; Lesen";D;70176;6
173;2;2;3;4;2;2;1;1;1;3;1;3;3;3;1;"""Rund-um-Sorglos""";3;4;5;5;5;3;1;1;1;6;1;1;3;4; ; ;2;1;3;3;4;2;3;6;1;5;2; ; ;2;2;3;3;4;1;4;4;2; ; ;3;3;4;2;1;0;0;0;0;0;0;1;0;0;Reisebüro;0;0;0;0;1;1;0;1;0;8;6;5;Hohe Verfügbarkeit;2;4;1;4;5;4;5;4;5;2;2;3;3;1;1;5; ; ;3;4;2;4;3;5;6;6;5;0; ;2;5;5;2;3;5;3;3;4;5;3;4;1;4;2;5;3;2;6;4;1;1966;4,5; ; ; ;"Sport; Garten";D;85221;6
174;2;6;2;1;1;1;2;2;2;3;1;2;1;2; ; ;3;3;3;3;5;1;1;1;1;4;2;1;1;3; ; ;1;1;1;1;1;1;1;1;3;1;3; ; ;1;1;2;2;2;1;2;2;2; ; ;1;1;1;1;0;0;0;0;0;0;0;0;1;1; ;0;1;0;0;1;1;1;1;0;6;7;8;Jahrelange nachhaltige Erfahrung im Bereich von Bioprodukten.;1;1;1;1;1;4;4;4;4;1;3;2;1;1;1;4; ; ;1;1;1;0;1;3;3;1;1;10; ;2;1;7;4;1;7;1;2;7;3;2;2;7;2;3;2;2;2;7;4;1;1967; ; ; ; ;"Golf; Tennis";D;40211;6
175;2;2;3;2;1;1;1;2;3;1;1;1;2;1; ; ;2;2;4;3;4;4;1;2;1;2;1;1;1;2; ; ;1;1;1;1;1;1;1;1;1;1;2;0;"Kein ""geschächtetes"" Fleisch bitte!";1;1;1;1;8;1;8;8;1; ; ;1;1;2;1;1;0;0;0;0;0;0;0;0;0; ;0;0;0;0;1;1;0;1;0;8;5;6;8 gesetzlich geregelt!;1;1;1;1;4;2;3;1;5;1;1;1;1;1;1;3; ;Schutz für die Kinder;1;1;1;1;1;2;2;1;2;-99; ;1;1;5;1;1;5;1;1;4;2;2;2;2;3;2;1;2;2;6;4;2;1969;5;1; ; ;"Reiten; Aerobic; Lesen";D;14055;6
176;2;5;3;4;3;3;2;3;2;4;3;4;6;5; ; ;3;2;4;1;6;1;1;1;1;3;1;1;1;1; ; ;1;1;1;1;1;1;1;1;1;1;4; ; ;2;2;2;8;8;3;8;8;2; ;Klare, eindeutige Kennzeichnung der Produkte und Herkunft.;1;1;1;1;0;0;0;0;0;0;0;1;0;1; ;0;0;0;0;1;1;0;1;1;6;8;5; ;1;1;1;1;1;1;1;1;7;1;1;1;1;1;1;4; ; ;1;1;1;1;1;1;2;1;1;3; ;2;1;7;7;1;7;1;1;7;1;3;1;1;2;2;1;1;1;3;4;1;1971;3,5;1; ; ;"Sport; Essen; Wellfit";D;55268;0
177;2;3;1;1;1;1;1;1;2;2;1;1;2;2;1;gute Kinderbetreuung;5;5;7;5;7;2;1;6;2;3;3;1;1;2; ; ;1;1;1;1;3;2;1;1;2;1;4; ; ;1;1;1;1;5;1;8;8;1; ;Mehr Gerichte aus dem jeweiligen Gastland i. d. F. Türkei;2;1;2;1;1;0;0;0;0;0;0;1;0;0; ;1;0;0;0;1;1;0;1;0;8;5;6;"Wurde in Zeitungsartikel als ""gut"" beschrieben.";2;2;1;1;2;2;3;2;2;1;2;2;1;1;1;3; ; ;1;1;1;3;1;2;3;3;4;10; ;2;2;7;3;1;3;1;1;7;4;6;5;2;3;4;3;2;1;0;4;2;1966;6; ; ; ;"Laufen; Golf";D;69198;4
178;2;10;3;2;1;1;1;1;1;2;1;1;5;1; ; ;5;6;3;7;7;1;1;4;1;3;1;1;1;2; ; ;1;1;1;2;2;1;2;1;1;3;8; ; ;1;1;1;3;8;1;8;8;2; ; ;2;1;3;1;1;0;0;0;0;0;0;0;0;1; ;0;0;0;0;1;1;1;1;0;5;8;6;Weil ich hoffe, dass wirklich Bio drin ist;3;2;1;1;3;5;2;1;1;1;3;1;1;1;1;3; ; ;2;1;1;1;1;3;6;5;6;-99; ;2;2;7;2;3;4;1;3;5;3;2;1;2;1;5;1;1;2;4;2;2;1963;5; ; ; ;Singen;D;30161;0
179;2;12;3;2;2;2;2;2;3;3;2;4;4;2; ; ;3;3;3;4;5;4;3;3;2;3;2;3;4;4; ; ;1;1;2;2;2;1;3;1;1;1;1; ; ;2;2;3;3;2;2;4;4;2; ; ;3;2;2;1;1;0;0;0;0;0;0;1;0;0; ;0;0;0;0;1;1;0;1;0;6;5;8; ;2;2;1;1;3;4;2;2;2;2;2;2;1;1;2;3; ; ;1;1;1;1;1;2;2;2;3;-99; ;4;3;5;2;3;4;2;4;5;2;4;2;4;2;3;2;2;2;7;4;1;1961;5;1; ; ;"Golf; Segeln; Skifahren";D;85622;6
180;2;4;3;3;0;1;1;2;1;1;3;1;2;2; ; ;2;0;0;0;0;0;1;1;1;0;0;1;4;3; ; ;1;1;1;1;2;1;3;4;4;1;1; ; ;1;1;1;1;1;1;4;4;4; ;-;4;4;6;2;0;0;0;0;0;0;0;0;1;0; ;0;0;0;0;1;0;0;1;0;8;0;0; ;4;4;1;4;4;1;7;1;7;1;1;4;4;4;1;4; ; ;4;3;1;7;7;7;7;7;7;-99; ;7;7;7;4;7;3;6;7;1;1;2;1;4;1;2;3;1;1;1;4;2;1975;5,5; ; ; ;"Tennis; Fitness; Lesen";D;40667;0
181;2;2;3;2;2;2;1;2;2;2;2;2;2;2; ; ;2;2;2;4;5;3;3;3;1;3;2;2;2;3; ; ;2;2;2;2;2;2;2;1;2;2;4; ; ;2;2;2;2;2;2;8;8;2; ;Angabe von Kalorien- und Fettgehalt;2;2;2;1;1;0;0;0;0;0;0;0;0;1;Reisebüro;0;0;0;0;1;1;0;1;0;6;7;5; ;2;2;1;1;2;8;2;1;2;1;2;2;1;1;1;2; ; ;2;1;1;2;1;3;3;3;3;-99; ;2;2;7;3;2;6;2;2;5;3;3;2;5;4;2;2;3;2;6;4;1;1965;6;3; ; ;"Volleyball; Spiele jeglicher Art";D;57234;6
182;2;1;3;2;8;2;1;5;5;7;3;1;7;2; ; ;6;6;3;3;7;7;3;3;1;1;4;2;2;2; ; ;1;1;1;1;4;1;1;1;1;3;6; ; ;4;2;8;8;8;5;8;8;4; ; ;1;1;1;1;0;0;0;0;0;0;0;1;0;0; ;1;0;0;0;1;1;1;1;0;5;6;8;Strenge Zertifizierungsregeln;1;1;1;1;4;8;8;1;7;1;6;1;1;1;4;1; ; ;1;1;1;3;1;1;8;1;4;0; ;4;8;7;4;3;7;1;1;8;1;3;1;2;4;4;4;1;1;6;4;1;1970;1; ; ; ; ;D;80686;0
183;2;6;3;2;2;2;2;2;3;2;2;4;4;2; ; ;2;2;5;2;3;4;2;2;2;4;2;2;2;3; ; ;1;1;3;2;1;2;2;1;2;2;2; ; ;2;2;3;3;3;3;8;3;3; ;War die letzten Male deutlich abwechslungsreicher.;2;2;2;1;0;0;0;0;0;0;0;0;0;1; ;0;0;0;0;1;1;0;1;0;8;6;0; ;2;2;2;2;3;8;2;2;8;2;1;0;1;1;2;2; ; ;1;1;1;2;1;2;4;4;4;-99; ;3;3;6;3;2;6;4;4;6;3;6;2;5;3;1;2;2;2;4;4;2;1972;6;3; ; ;"Laufen; Politik";D;50354;6
184;2;2;3;2;2;1;1;1;1;3;2;3;6;2;4;Appartement / Zimmer;5;5;7;7;2;2;1;1;1;3;1;1;3;1;1;Roby Club;1;1;3;4;5;2;5;7;1;1;7; ; ;1;1;3;4;5;1;5;5;1; ;Dropjes!;6;4;4;4;1;0;0;0;0;0;0;0;0;0; ;0;0;0;0;0;0;0;0;0;0;0;0; ;1;2;2;2;2;6;4;2;4;2;6;4;1;2;3;5; ; ;1;5;4;3;1;4;7;6;7;20; ;2;4;3;2;4;2;3;6;4;4;2;3;6;5;5;1;3;2;6;4;1;1971;5;3,5; ; ;"Catamaran-segeln; Squash";NL;0;6
185;2;1;3;2;1;1;1;2;3;3;1;1;4;2; ; ;6;7;5;7;7;1;2;3;1;6;1;1;2;2; ; ;1;1;2;2;3;2;2;1;1;3;4; ; ;2;1;2;8;8;0;8;8;2; ; ;2;1;3;2;1;0;0;0;0;0;0;1;0;0; ;0;0;0;0;1;1;1;1;0;5;8;6;Weil soweit mir bekannt die Kriterien hierfür die strengsten bzw. klar geregelt sind.;1;1;1;1;6;5;4;3;1;1;2;3;1;1;1;4; ; ;1;1;1;3;2;2;3;2;3;5; ;4;1;6;5;2;5;1;2;7;2;3;2;3;3;6;2;2;2;5;4;2;1971;1; ; ; ; ;D;80686;6
186;2;2;3;2;4;2;2;2;3;3;2;3;7;3;2;2 Schlafzimmer;2;4;7;7;4;3;2;4;2;3;2;3;6;5; ; ;1;1;3;5;5;6;6;6;1;1;2; ; ;1;1;3;8;4;6;8;8;1; ;Nichts;6;4;8;8;1;0;0;0;0;0;0;0;0;0;Holländische Site von ROBINSON - www.arke.nl;0;0;0;0;0;0;0;0;0;0;0;0; ;2;1;2;7;8;8;8;8;8;8;8;8;1;8;8;7; ; ;1;3;3;3;1;5;5;7;7;10; ;6;4;4;1;4;7;4;7;4;4;3;2;7;1;3;1;0;3;7;4;2;1970;5;3,5; ; ;"Lesen; Shoppen";NL;0;6
187;2;8;2;1;1;1;1;1;1;1;1;1;3;3; ; ;3;3;2;5;5;1;1;1;1;1;1;1;4;4; ; ;1;1;1;1;1;1;1;1;1;1;4; ; ;1;1;1;1;1;1;1;1;1; ; ;2;2;1;1;1;0;0;0;0;0;0;0;1;0; ;0;0;0;0;1;0;1;1;0;0;0;0; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1; ; ;3;1;1;1;1;1;4;4;4;-99; ;4;4;4;2;4;4;4;4;4;3;3;3;4;2;4;2;3;2;7;3;2;0; ; ; ; ; ;D;22303;0
188;2;27;2;3;1;2;2;1;2;1;2;2;2;2; ; ;4;4;3;2;5;4;4;2;2;5;1;2;3;3; ; ;1;1;2;5;2;1;3;2;1;1;2; ; ;1;2;2;3;2;1;0;0;2; ; ;4;4;4;2;0;0;0;0;0;0;0;1;1;0; ;0;1;0;0;1;0;0;1;0;5;0;0;"Kaufe selten Lebensmittel mit Biosiegel und wenn, dann mal von ""Bioland""";4;2;3;3;4;5;3;4;2;2;2;4;2;1;3;4; ; ;3;2;3;1;2;5;7;3;5;-99; ;5;5;2;2;3;4;4;4;2;2;4;1;3;3;1;2;3;1;7;2;2;1961; ; ; ; ;"Radfahren; Reiten; Schwimmen; Reisen; Malen";D;51109;0
189;2;2;2;3;2;2;2;2;3;2;2;3;3;2; ; ;2;3;5;2;3;5;2;2;2;5;2;2;8;6; ; ;1;1;2;2;2;1;2;3;1;2;2; ; ;1;2;2;8;8;1;8;8;2; ;Mehr Erläuterungen --> Hinweisschilder um welches Essenes sich handelt;4;3;3;8;1;0;0;0;0;0;0;1;0;0;Reisebüro;0;0;0;0;1;0;0;1;0;8;5;0;Ich vertraue grundsätzlich keinen Gütesiegeln;3;2;2;3;3;7;6;3;3;1;1;3;2;2;4;5; ; ;2;2;2;3;3;4;7;2;7;0; ;1;6;6;1;2;4;3;2;2;2;2;1;4;3;1;1;2;3;7;2;2;1973; ; ; ; ;"Nordic Walking; Garten";D;47533;0
190;2;10;3;1;3;2;2;1;1;2;2;3;4;2; ; ;4;4;3;4;4;6;2;4;2;3;1;2;2;2; ; ;1;1;2;2;2;2;1;1;1;1;3; ; ;1;1;8;8;2;2;8;8;2; ;Offene Teesorten;3;2;3;2;1;0;0;0;0;0;0;1;1;0; ;0;0;0;0;1;1;1;1;0;6;5;8;Diese werden vom Verband kontrolliert;1;1;1;1;3;3;3;1;3;1;1;1;1;1;1;3; ; ;2;2;1;2;2;3;4;2;4;-99; ;3;3;3;3;2;5;3;1;3;1;4;1;3;2;3;2;2;2;2;4;2;1965; ; ; ; ;"Tanzen; Joggen";D;91207;0
191;2;8;3;2;3;2;2;2;2;1;2;3;2;2; ; ;2;2;3;4;4;2;3;4;2;3;2;4;3;5; ; ;1;2;4;3;3;1;2;2;1;2;2; ; ;2;2;3;8;2;0;8;8;2; ;Frikadellen (nicht türkisch);4;3;3;8;1;0;0;0;0;0;0;1;0;0; ;0;0;0;0;1;1;1;1;0;8;5;6; ;4;8;2;2;4;3;3;8;5;2;2;4;1;2;1;4; ; ;3;2;2;8;4;4;7;7;6;0; ;4;7;1;2;3;4;6;8;2;1;2;1;3;3;3;2;5;4;4;2;2;1988; ; ; ; ;"Voltigieren; Schwimmen; Internet";D;91207;0
192;2;6;3;1;2;2;1;1;1;2;2;2;3;2; ; ;7;7;3;3;4;4;4;4;3;7;1;1;1;1; ; ;1;1;1;1;1;1;1;1;3;1;2; ; ;2;2;2;8;8;1;8;8;2; ;Nichts;2;1;1;1;1;0;0;0;0;0;0;1;1;0; ;0;0;0;0;1;1;0;1;0;6;5;8;Kontrollgewährleistung;1;1;1;1;1;2;2;2;7;1;1;1;1;1;1;2; ; ;1;1;1;2;2;2;4;2;2;-99; ;0;2;7;8;1;7;1;2;2;2;2;2;2;3;3;3;2;2;2;2;1;1950;19; ; ; ;Laufen;D;91207;3
193;2;5;3;2;2;1;1;3;2;2;2;2;3;2; ; ;2;1;3;8;8;6;2;1;1;3;2;2;2;2; ; ;1;1;2;2;3;2;3;4;1;4;4; ; ;2;2;2;8;3;2;8;8;3; ; ;2;1;2;2;0;0;0;0;0;0;0;1;0;0; ;0;0;0;0;1;0;0;1;0;5;0;0;Bioland hat der Händler meines Vertrauens;3;3;1;1;3;3;2;2;2;2;2;3;2;3;3;5; ; ;2;1;1;3;1;3;5;5;5;,2; ;7;4;7;2;2;7;2;2;4;2;6;2;4;2;3;3;3;1;4;4;1;1970;6;4; ; ;"Segeln; Laufen";D;52134;6
194;2;0;2;4;2;2;1;5;4;2;2;4;5;0; ; ;4;3;4;2;7;4;2;2;1;6;2;1;2;1; ; ;1;1;1;1;1;1;3;7;1;2;4; ; ;4;1;3;2;5;5;8;8;2; ; ;3;2;3;2;1;0;0;0;0;0;0;0;0;1; ;0;0;0;0;1;1;0;1;0;8;5;6;Am bekanntesten;3;3;1;1;4;4;4;1;2;1;1;1;2;7;3;6; ; ;4;1;1;6;6;4;7;2;7;0; ;6;6;6;2;3;7;2;3;3;1;1;2;4;3;3;1;2;1;6;4;1;1962;2,5;1; ; ;"Catamaran segeln; Inline Skating; Joggen";D;85540;6
195;2;10;3;3;2;2;2;3;2;1;2;3;3;2; ; ;4;5;7;5;6;1;1;2;1;2;1;2;2;2; ; ;1;1;3;4;2;1;3;0;1;1;1; ; ;3;2;3;2;8;2;8;8;2; ;-;2;1;2;1;0;0;0;0;0;0;0;0;1;0; ;1;0;1;0;1;0;1;1;0;7;8;3; ;4;2;1;1;3;4;5;4;2;1;4;3;1;1;1;4; ; ;1;1;3;1;1;3;4;4;3;1; ;7;2;6;2;2;4;3;5;4;3;2;1;6;3;6;2;2;1;5;2;1;0;2; ; ; ;"Fußball; Tennis";D;30500;6
196;2;10;3;2;2;3;2;2;2;3;2;2;4;3; ; ;2;2;4;4;3;3;1;1;1;2;1;1;1;2; ; ;1;1;1;1;2;1;1;1;1;1;1; ; ;1;1;1;1;1;1;1;1;1; ; ;2;4;2;2;0;0;0;0;0;0;0;1;0;0; ;0;0;0;0;1;0;0;1;0;8;5;0; ;7;7;1;1;7;7;7;7;7;1;1;7;1;1;1;7; ; ;7;1;1;2;2;3;7;7;7;5; ;7;5;9;7;5;7;6;7;5;2;6;2;2;3;3;2;1;3;7;4;2;1966;2; ; ; ;"Fitness; Skilaufen; Sauna; Wellness; Laufen";D;30519;0
197;2;15;3;2;2;2;1;4;4;8;2;3;8;3;1;Übersichtlichkeit;5;6;7;3;8;1;1;1;1;5;2;1;2;8;0;Abendshows zu viel, zu oft;1;1;1;2;2;1;1;2;1;1;3; ; ;3;2;8;8;8;2;8;8;2; ;"Meeresfrüchte; Langusten; Muscheln; Gambas; verschiedene Fische";4;2;4;2;0;0;0;0;0;0;0;0;0;0; ;0;0;0;0;0;1;0;1;0;6;0;0;Das Vertrauen in das Siegel;2;1;1;1;2;8;8;3;1;1;2;1;1;2;1;2; ; ;2;2;2;2;2;3;3;3;2;-99; ;8;8;7;4;2;2;8;8;8;4;3;2;4;4;5;3;4;3;6;3;1;1956;20;22;2; ; ;D;0;0
198;2;3;3;1;1;1;1;1;1;2;1;1;1;1; ; ;3;2;4;4;8;7;2;2;2;2;0;1;1;5; ; ;1;1;1;1;1;1;1;1;1;1;1; ; ;1;2;3;3;2;1;8;0;1; ; ;1;1;1;1;0;0;0;0;0;0;0;1;0;0; ;0;1;0;0;1;0;1;1;1;8;5;2;Sicherstellung - der Überprüfung aller Lebensmittel / Anbau / Qualität;1;1;1;1;1;1;1;1;1;1;8;1;1;1;1;3; ; ;1;1;1;3;2;2;6;6;6;5; ;5;2;4;4;3;2;2;4;6;1;7;1;7;1;7;1;1;1;7;3;2;0;1,5; ; ; ; ;D;22081;6
199;2;4;3;3;2;3;1;4;4;4;3;8;8;4; ; ;5;7;6;6;4;2;4;2;2;4;2;1;1;3; ; ;1;1;2;1;1;2;1;1;2;2;6; ; ;3;3;5;4;8;4;8;8;6; ;Mehr lokale Gerichte = Leberkäs und Sauerbraten sind keine türkische Küche!;2;1;1;1;0;0;0;0;0;0;0;0;1;1; ;0;0;0;0;1;1;0;1;0;6;5;8;Strenge Kontrollen;1;2;1;1;3;5;5;3;7;1;1;2;1;1;1;4; ; ;2;1;2;2;1;2;3;2;2;10; ;8;2;7;4;2;7;2;1;6;4;3;2;5;2;6;1;4;2;7;4;1;1965;3; ; ; ;Segeln;D;78462;6
200;2;3;3;6;3;3;1;3;2;2;3;3;2;2; ; ;3;3;3;3;5;5;3;1;2;3;1;1;1;2; ; ;1;1;2;2;2;1;2;1;1;1;2; ; ;3;3;2;2;3;2;2;2;2; ; ;2;1;2;1;0;0;0;0;0;0;0;0;0;1; ;0;0;0;0;1;0;1;1;0;8;5;7;Bekannt!!!;1;1;1;1;2;2;2;1;1;1;1;1;1;1;1;3; ; ;1;1;1;1;0;0;3;3;3;10; ;6;4;3;3;4;3;4;4;4;4;4;1;3;1;3;3;2;1;7;3;2;1973;8;4; ; ; ;D;44357;6
201;2;1;1;1;2;2;2;2;2;2;2;2;3;2; ; ;2;2;2;2;2;2;2;0;1;1;3;2;2;3; ; ;2;1;1;1;2;1;2;2;2;2;2; ; ;3;2;3;3;3;3;3;4;2; ;./.;2;2;2;2;0;0;0;0;0;0;0;0;0;1; ;0;1;0;0;1;0;0;1;0;8;5;2;TV und generelle Presse;1;1;1;1;2;1;2;1;1;1;2;1;1;1;1;1; ; ;1;1;1;1;1;1;2;1;2;40; ;1;1;7;2;4;5;6;1;7;1;1;1;1;1;1;1;1;1;7;3;2;1971;,5; ; ; ;"Jogging; Yoga; Wasserski; Spinning";D;47877;0
202;2;2;3;2;1;1;1;1;1;1;1;3;6;3; ; ;2;2;7;4;7;7;1;2;1;5;1;3;6;4; ; ;1;1;3;3;1;2;2;1;1;2;1; ; ;1;1;2;2;2;1;1;1;1; ;Bitte mehr türkische Küche;4;4;3;2;1;0;0;0;0;0;0;0;0;0; ;0;0;0;0;1;1;0;1;0;8;5;6;Sehr hohe Qualitätsanforderungen;4;2;1;2;7;7;7;7;7;1;1;3;1;1;1;3; ; ;1;1;1;1;1;1;3;2;3;0; ;4;7;3;1;3;2;4;5;1;1;6;1;1;3;5;2;3;1;7;3;2;1973;5; ; ; ;"Sport; Lesen; Musik";D;86405;4
203;2;3;3;2;1;1;1;1;1;1;1;1;8;1; ; ;2;2;6;5;6;6;3;3;2;5;1;1;2;3; ; ;1;1;3;3;3;1;2;2;2;2;2; ; ;2;2;2;8;8;2;8;8;2; ;Nichts;2;2;2;2;1;0;0;0;0;0;0;1;0;0; ;0;0;0;0;1;1;0;1;0;6;5;8; ;2;3;2;2;3;3;3;3;5;3;3;3;1;1;1;3; ; ;3;2;2;2;2;2;7;2;3;-99; ;0;4;3;2;3;8;4;3;3;2;4;0;6;3;3;3;2;4;6;3;2;1965;12;8; ; ;Tennis;D;70327;5
204;2;3;3;2;2;2;1;2;2;1;2;2;2;2; ; ;1;1;1;1;3;2;2;2;1;2;1;2;2;2; ; ;1;1;1;1;1;1;1;1;1;1;0; ; ;1;1;1;1;1;1;1;1;1; ; ;2;2;2;2;1;0;1;0;0;0;0;0;0;1; ;1;0;0;0;1;0;0;1;0;8;5;1;gelesen;2;2;2;2;2;3;2;2;2;2;2;2;2;2;2;2; ; ;2;2;2;2;2;2;3;3;2;-99; ;3;2;2;1;1;2;3;2;2;2;2;2;3;2;3;1;3;1;3;3;1;1970;6;3; ; ;Badminton;D;50354;6
205;2;1;3;2;1;1;1;1;1;1;1;1;1;1; ; ;2;3;4;4;5;3;2;2;1;2;1;1;2;1; ; ;1;1;2;1;1;1;2;1;1;1;7; ; ;1;1;1;8;8;1;8;8;1; ;Nichts!;3;2;3;2;0;0;0;0;0;0;0;0;0;1;Reisebüro;0;0;0;0;1;0;0;1;0;8;5;0;Häufigkeit;4;1;2;1;8;6;5;4;2;1;1;5;1;1;1;2; ; ;2;1;1;1;2;2;4;1;5;-99; ;2;3;6;1;2;6;4;2;6;4;2;2;6;2;5;3;3;1;1;4;1;0;5;2,5; ; ;Badminton;D;59368;6
206;2;1;3;3;2;1;1;2;2;3;2;3;4;3; ; ;3;3;5;4;5;2;1;1;1;3;2;2;4;4; ; ;2;2;3;3;4;3;4;4;2;3;3; ; ;2;1;2;3;4;2;4;4;2; ; ;4;3;3;2;1;0;0;0;0;0;0;0;0;0; ;0;1;0;0;1;0;0;1;0;8;5;2;"""Bekannte Marken""";3;2;2;3;3;4;4;3;2;4;6;3;4;1;2;2; ; ;1;2;2;2;3;5;7;7;5;1; ;4;6;6;2;2;6;4;2;3;2;3;3;4;5;5;2;3;2;6;4;1;1966;3; ; ; ;"Fischen; Tennis";D;81373;6
207;2;7;3;2;2;3;2;1;1;2;2;3;2;2; ; ;4;3;5;3;4;1;3;4;3;6;2;3;4;4; ; ;2;1;2;3;3;2;4;3;2;3;2; ; ;1;1;2;3;2;2;3;3;2; ;./.;4;2;3;2;1;0;0;0;0;0;0;1;0;0; ;0;0;0;0;1;0;1;1;0;5;8;7; ;2;1;2;3;3;4;4;3;3;4;4;2;3;3;2;4; ; ;3;2;2;2;3;3;6;2;3;3; ;4;4;6;4;4;3;4;6;3;2;2;2;4;3;2;2;3;2;2;4;1;1952;14; ; ; ;"Segeln; Fotografieren";D;26384;6
208;2;11;3;2;1;2;1;1;1;1;1;2;4;1; ; ;5;4;5;5;7;1;5;3;1;7;2;3;4;3; ; ;1;1;3;3;2;1;3;1;1;3;3; ; ;1;1;2;3;2;1;3;8;1; ;Überhaupt nichts;4;3;4;3;1;0;0;0;0;0;0;0;0;0; ;0;0;0;0;0;0;0;0;0;0;0;0; ;0;2;1;2;4;5;3;3;2;2;4;4;1;1;1;4; ; ;2;2;1;4;3;2;4;4;4;-99; ;5;4;6;3;4;2;2;4;3;2;2;2;4;4;5;3;5;2;6;4;1;1959;17;16;14;12;"Fußball; Skifahren";D;76275;6
209;2;8;2;1;1;1;8;2;2;1;1;1;2;2; ; ;3;3;1;3;4;1;2;2;1;3;1;2;3;4; ; ;1;1;2;2;1;1;1;3;1;2;1; ; ;1;2;2;2;1;1;2;2;1; ;Nichts;4;2;2;8;1;0;0;0;0;0;0;1;0;0; ;0;1;0;0;1;0;0;1;0;8;5;2;Das Gefühl im Bauch;2;1;1;1;1;1;1;1;1;1;1;1;1;3;1;1; ; ;2;2;1;2;1;1;6;5;1;-99; ;6;4;3;2;1;4;3;3;7;3;1;1;3;1;22;2;2;1;7;4;1;1967; ; ; ; ;"Motorrad fahren; Schnelle Autos; Sport";D;22303;6
210;2;1;3;3;3;2;1;4;3;3;3;3;2;3; ; ;3;2;2;2;2;3;3;2;2;5;1;4;3;3; ; ;1;1;3;3;5;1;4;2;1;1;2; ; ;2;2;3;2;2;3;0;0;3; ; ;0;2;4;2;0;0;0;0;0;0;0;0;0;1; ;0;0;0;0;1;0;0;1;0;8;5;0;Hoffe, die ich am meisten sehe sind geprüft und vertrauenswürdig!;3;3;1;1;4;4;4;2;2;2;3;3;1;1;1;4; ; ;3;3;3;3;3;3;3;3;3;2; ;5;6;3;8;2;6;3;6;4;3;3;4;5;2;4;4;5;3;6;3;1;1973;8;4; ; ;"Meine Arbeit; Skifahren";D;44357;0
211;2;2;2;2;1;1;1;1;1;2;1;3;0;1; ; ;1;2;7;7;6;7;1;4;1;3;1;3;3;4; ; ;1;1;2;5;6;1;3;1;1;3;3; ; ;1;1;2;2;8;1;8;8;1; ;"Qualitativ hochwertiger (schwarzer) Tee. Die Teebeutel sind für einen ""Nicht-Kaffee-Trinker"" eine Zumutung!";5;2;3;1;0;0;0;0;0;0;0;1;0;0; ;0;0;0;0;0;0;0;1;0;8;0;0;Ich kenne (bewusst) nur dieses eine;1;1;1;1;4;4;4;1;4;1;4;1;1;1;1;4; ; ;1;1;1;1;1;5;7;7;7;5; ;7;2;7;1;3;5;3;2;7;4;2;1;1;4;1;1;2;2;7;4;2;1969; ; ; ; ;"Schwimmen; Tanzen; Lesen; kreative Fotogestaltung (Scrapbooking)";D;65835;6
